d_loss,g_loss
2.0188279151916504,3.367500066757202
4.0815911293029785,14.087879180908203
7.3606276512146,-0.24972227215766907
6.284905910491943,14.679484367370605
1.0034033060073853,1.8308486938476562
4.914763927459717,15.762252807617188
2.4436182975769043,1.5983093976974487
5.487584114074707,16.67929458618164
1.957564115524292,2.4848639965057373
3.140143871307373,14.630643844604492
1.6958973407745361,4.512795448303223
1.7727018594741821,16.16828727722168
1.2161275148391724,6.741026401519775
0.2166619598865509,8.07442855834961
0.46546754240989685,5.038775444030762
0.34113961458206177,8.421368598937988
0.3762381374835968,4.209012031555176
0.280558705329895,8.810386657714844
0.22424884140491486,4.59706974029541
0.35826054215431213,12.633048057556152
1.4464197158813477,-1.8047213554382324
4.725612640380859,18.671083450317383
8.868332862854004,-1.1090326309204102
7.77397346496582,16.606414794921875
6.159084320068359,-0.014235876500606537
4.38406229019165,16.971580505371094
4.550006866455078,0.13016720116138458
4.0736083984375,11.923473358154297
1.8317010402679443,2.056396961212158
1.4917235374450684,10.142424583435059
0.7224271297454834,4.507271766662598
0.4733637571334839,4.804538249969482
0.19611716270446777,5.340267658233643
0.3480069637298584,3.978604793548584
0.24016666412353516,7.074976921081543
0.31500160694122314,3.709007978439331
0.21200266480445862,4.75211238861084
0.07825689762830734,5.416134834289551
0.20784211158752441,3.4202959537506104
0.16924948990345,5.198907852172852
0.13011965155601501,3.883323907852173
0.13092374801635742,5.600852012634277
0.04052571952342987,5.015122890472412
0.0772118866443634,3.860766649246216
0.11944116652011871,8.261190414428711
1.0740039348602295,-1.7622194290161133
5.4084696769714355,9.676094055175781
6.519480228424072,0.16575321555137634
3.1896419525146484,5.877656936645508
1.6494828462600708,0.4864449203014374
1.5792042016983032,5.106842994689941
0.1821073591709137,2.7818024158477783
0.16815510392189026,3.9412455558776855
0.1361658275127411,2.6963963508605957
0.12744764983654022,4.272557258605957
0.12140493839979172,2.696974277496338
0.07179012894630432,3.2525930404663086
0.04460323229432106,2.5740740299224854
0.18541577458381653,4.96299934387207
0.21442757546901703,1.4228618144989014
1.149558663368225,9.020041465759277
4.8146514892578125,-0.426077663898468
3.088517427444458,5.5635833740234375
3.2314088344573975,-0.1034952849149704
1.9414249658584595,4.776102066040039
1.3481829166412354,1.2102277278900146
0.8336765170097351,4.75579309463501
0.8669730424880981,1.384782075881958
0.7566381096839905,3.7411022186279297
0.33745020627975464,3.567882776260376
0.2294350564479828,3.5556492805480957
0.00036256806924939156,2.863743305206299
0.0926714837551117,2.452800750732422
0.14006417989730835,3.394192695617676
0.16616664826869965,2.4401700496673584
